polis#,Name,Polisity,Hellenicity,In/out,staseis,prom 1,prom 2,prom 3,area 1,area 2,Silver,Bronze,Grid,Colonies,Victors,Proxenoi,Democracy,Walls,Delian L,Koinon,Region name,Region #,Latitude,Longitude,Pleiades link,Elevation m,
1,Alalie,1,1,1,0,1.12,,,3,,,,,0,0,0,0,1,0,,Spain & France,1,42.1024003333,9.511828,https://pleiades.stoa.org/places/472048,41.7,
2,Emporion,1,2,2,0,2.12,0,0,2,5,6,,,0,0,0,0,1,0,,Spain & France,1,42.13342,3.1145495,https://pleiades.stoa.org/places/246382,0,
3,Massalia,1,1,2,1,4,0,3,2,40,6,,6,2,0,0,1,1,0,,Spain & France,1,43.296854,5.382499,https://pleiades.stoa.org/places/148127,32.5,
4,Rhode,2,1,3,0,0.87,,,0,,4,,4,0,0,0,0,0,0,,Spain & France,1,42.264882,3.173819,https://pleiades.stoa.org/places/246588,0,
5,Abakainon,2,2,2,0,1,,,0,,5,4,,0,0,0,0,1,0,,Sikelia,2,38.0518099667,15.1003329333,https://pleiades.stoa.org/places/462062,385.7,
6,Adranon,2,1,3,1,1,,,0,,,4,,0,0,0,0,1,0,,Sikelia,2,37.6624065,14.8345046,https://pleiades.stoa.org/places/462074,562.7,
7,Agyrion,2,1,2,0,1.25,,,0,,,5,,0,0,0,1,1,0,,Sikelia,2,37.65624055,14.5259926,https://pleiades.stoa.org/places/462082,466,
8,Aitna,1,1,1,0,3.25,,,4,,5,4,,1,3,0,1,0,0,,Sikelia,2,38.192251,15.556634,https://pleiades.stoa.org/places/465922,10.4,
9,Akragas,1,1,4,7,6.37,72,105,5,450,6,5,6,0,3,1,2,1,0,,Sikelia,2,37.2928921545,13.5894544818,https://pleiades.stoa.org/places/462086,210.9,
10,Akrai,3,1,2,0,1.25,,,0,,,,,0,0,0,0,1,0,,Sikelia,2,37.05836322,14.8963139,https://pleiades.stoa.org/places/462068,604,
11,Alaisa,2,2,2,0,0.87,,,0,,,4,,0,0,0,0,0,0,,Sikelia,2,37.99808,14.262968,,214.6,
12,Alontion,2,3,3,0,0.5,,,0,,,4,,0,0,0,0,0,0,,Sikelia,2,38.071898,14.700314,,546.3,
13,Apollonia,3,1,2,0,0.37,,,0,,,,,0,0,0,1,1,0,,Sikelia,2,38.0262247667,14.5967106667,https://pleiades.stoa.org/places/462097,345,
14,Engyon,3,1,2,0,0.62,,,0,,,,,0,0,0,1,1,0,,Sikelia,2,37.786715,14.591438,https://pleiades.stoa.org/places/462195,1014.8,
15,Euboia,3,1,1,0,1,,,0,,,,,0,0,0,0,1,0,,Sikelia,2,37.1547375,14.6996988,https://pleiades.stoa.org/places/462203,,
16,Galeria,3,2,2,0,0.5,,,0,,5,,,0,0,0,0,0,0,,Sikelia,2,,,,,
17,Gela,1,1,4,3,5.12,103,53,5,200,5,4,4,3,2,1,2,1,0,,Sikelia,2,37.0630925,14.2584705,https://pleiades.stoa.org/places/462214,32.6,
18,Heloros (or Heloron? Or Ailoros?),1,1,2,0,1.75,2,0,4,9,,,4,0,0,0,0,1,0,,Sikelia,2,36.84147655,15.10736185,https://pleiades.stoa.org/places/462234,27,
19,Henna,2,2,2,1,1.37,,,0,,5,4,,0,0,0,1,0,0,,Sikelia,2,37.567652,14.279558,https://pleiades.stoa.org/places/462236,942.7,
20,Herakleia,2,1,2,0,2.12,,,0,,,4,4,0,0,0,0,1,0,,Sikelia,2,37.394042,13.280904,,63,
21,Herakleia,3,1,1,0,0.75,,,0,,,,,0,0,0,0,0,0,,Sikelia,2,,,,,
22,Herbessos,3,3,3,0,0.62,,,0,,4,4,,0,0,0,0,1,0,,Sikelia,2,37.4276413,14.30042355,https://pleiades.stoa.org/places/462239,63,
23,Herbita,3,3,3,0,1,,,0,,4,4,,1,0,1,1,0,0,,Sikelia,2,37.7569858,14.1735113,https://pleiades.stoa.org/places/465910,7.3,
24,Himera,1,1,1,1,5,22,48,5,82,6,5,7,0,4,0,2,1,0,,Sikelia,2,37.970797,13.822496,https://pleiades.stoa.org/places/462244,89.3,
25,Hippana,3,2,3,0,0.62,,,0,,5,4,,0,0,0,0,1,0,,Sikelia,2,37.71197255,13.4342707,https://pleiades.stoa.org/places/462247,982.7,
26,Imachara,3,2,2,0,0.5,,,0,,4,,,0,0,0,0,0,0,,Sikelia,2,37.748625,14.398112,https://pleiades.stoa.org/places/462259,730.8,
27,Kallipolis,1,1,2,0,0.75,,,0,,,,,0,0,0,0,1,0,,Sikelia,2,,,,,
28,Kamarina,1,1,2,1,5.62,301,31,4,150,5,5,6,1,1,0,2,1,0,,Sikelia,2,36.8602887,14.469420375,https://pleiades.stoa.org/places/462126,45.3,
29,Kasmenai,1,1,2,0,1.62,,,0,,,,7,0,0,0,0,1,0,,Sikelia,2,37.073804,14.8362835,https://pleiades.stoa.org/places/462269,748.5,
30,Katane,1,1,3,1,3.75,,,4,,5,5,,1,0,1,1,1,0,,Sikelia,2,37.50521085,15.0866236,https://pleiades.stoa.org/places/462270,19.6,
31,Kentoripa,3,3,3,0,1.12,,,4,,,4,,0,0,0,1,0,0,,Sikelia,2,37.624073,14.740017,https://pleiades.stoa.org/places/462153,712.8,
32,Kephaloidion,3,3,2,0,1.12,,,4,,4,4,7,0,0,0,0,1,0,,Sikelia,2,38.03814,14.025568,https://pleiades.stoa.org/places/462154,204.8,
33,Leontinoi,1,1,4,0,4,26,119,4,40,5,5,,1,0,0,2,1,0,,Sikelia,2,37.285478,14.998115,https://pleiades.stoa.org/places/462279,60.9,
34,Lipara,1,1,2,0,2.25,,,2,,,5,,0,0,1,0,1,0,,Sikelia,2,38.46740105,14.9539573,https://pleiades.stoa.org/places/462283,13.6,
35,Longane,3,2,2,0,0.75,,,0,,,5,,0,0,0,0,1,0,,Sikelia,2,38.082515,15.168053,https://pleiades.stoa.org/places/462287,259.8,
36,Megara (Hyblaia),1,1,1,1,3.37,11,193,4,60,4,,7,1,0,0,0,1,0,,Sikelia,2,37.203717,15.181777,https://pleiades.stoa.org/places/462307,13.3,
37,Morgantina,3,2,2,0,2.12,,,4,,5,4,,0,0,0,0,0,0,,Sikelia,2,37.4306747667,14.4794492667,https://pleiades.stoa.org/places/462372,554.5,
38,Mylai,1,1,2,0,3,,,2,,,,,0,0,0,0,1,0,,Sikelia,2,38.219365,15.240385,https://pleiades.stoa.org/places/462379,79,
39,Mytistratos,3,2,2,0,0.62,,,0,,,4,4,0,0,0,0,1,0,,Sikelia,2,37.6042569,13.93401535,https://pleiades.stoa.org/places/462381,696,
40,Nakone,3,2,2,1,0.37,,,0,,,5,,0,0,0,0,0,0,,Sikelia,2,38.192251,15.556634,https://pleiades.stoa.org/places/465958,10.4,
41,Naxos,1,1,1,1,5,11,47,4,35,6,5,7,3,2,0,0,1,0,,Sikelia,2,37.82248715,15.2677947,https://pleiades.stoa.org/places/462386,20.3,
42,Petra,3,3,3,0,0.25,,,0,,,4,,0,0,0,0,0,0,,Sikelia,2,37.677368,13.598601,,741.8,
43,Piakos,3,3,3,0,0.37,,,0,,5,5,,0,0,0,0,0,0,,Sikelia,2,37.329954,14.697361,https://pleiades.stoa.org/places/465976,130.3,
44,Selinous,1,1,2,0,7.62,188,75,5,100,6,5,7,1,0,0,2,1,0,,Sikelia,2,37.5729367167,12.8729117667,https://pleiades.stoa.org/places/462489,1.1,
45,Sileraioi,3,3,3,0,0.12,,,0,,,4,,0,0,0,0,0,0,,Sikelia,2,,,,,
46,Stielanaioi,3,3,3,0,0.5,,,0,,5,,,0,0,0,0,0,0,,Sikelia,2,37.16666667,14.91666667,,448,
47,Syrakousai,1,1,2,20,12,253,1042,7,450,6,5,7,21,2,1,2,1,0,,Sikelia,2,37.0738645,15.2718869278,https://pleiades.stoa.org/places/462503,15.6,
48,Tauromenion,1.5,3,3,0,3.25,4,6,4,65,4,4,4,0,0,0,1,1,0,,Sikelia,2,37.852885925,15.2912763,https://pleiades.stoa.org/places/462506,231.5,
49,Tyndaris,2,1,3,0,2,,,0,,,4,4,0,0,0,0,1,0,,Sikelia,2,38.1429694,15.0438364,https://pleiades.stoa.org/places/462527,258.6,
50,Tyrrhenoi,3,3,3,0,0.25,,,0,,,4,,0,0,0,0,0,0,,Sikelia,2,,,,,
51,Zankle/Messana,1,1,2,5,5,15,229,4,55,6,5,7,2,1,0,1,1,0,,Sikelia,2,38.192251,15.555634,https://pleiades.stoa.org/places/462538,14.2,
52,Herakleia,1,1,2,0,3.62,67,62,4,420,5,4,4,0,0,1,1,1,0,1,Italia & Kampania,3,40.213021,16.678299,,26.3,
53,Hipponion,1,1,5,0,3.5,2,1,3,120,,4,,1,0,1,0,1,0,1,Italia & Kampania,3,38.675581,16.097648,https://pleiades.stoa.org/places/452337,478,
54,Hyele/Elea,1,1,2,0,3.5,25,4,2,64,6,4,6,0,0,0,1,1,0,1,Italia & Kampania,3,40.1616915,15.1568265,https://pleiades.stoa.org/places/452488,31.1,
55,Kaulonia,1,1,5,0,3.25,11,1,3,40,6,4,,0,4,0,1,1,0,1,Italia & Kampania,3,38.4468869,16.578942575,https://pleiades.stoa.org/places/452352,12.7,
56,Kroton,1,1,2,3,7,53,44,4,620,6,4,7,2,2,1,2,1,0,1,Italia & Kampania,3,39.0811675,17.127966,https://pleiades.stoa.org/places/452317,12.1,
57,Kyme,1,1,2,1,4.75,18,36,4,80,5,,,5,0,0,1,1,0,,Italia & Kampania,3,40.75,13.75,https://pleiades.stoa.org/places/432808,39.3,
58,Laos,1.5,1,2,0,2.12,,,2,,6,4,,0,0,0,0,1,0,,Italia & Kampania,3,39.767685,15.8244,https://pleiades.stoa.org/places/452361,33,
59,Lokroi,1,1,2,1,8.37,479,182,3,140,4,4,6,5,2,0,2,1,0,,Italia & Kampania,3,38.21607002,16.2401691,https://pleiades.stoa.org/places/452369,13.9,
60,Medma,1.5,1,2,0,3,1,2,2,75,4,4,,1,0,0,0,0,0,,Italia & Kampania,3,38.487328,15.976368,https://pleiades.stoa.org/places/452375,65.3,
61,Metapontion,1,1,2,1,6,64,10,4,140,6,5,6,0,1,0,2,1,0,1,Italia & Kampania,3,40.38362725,16.82523365,https://pleiades.stoa.org/places/442658,3.9,
62,Metauros,3,1,2,0,1.5,,,1,,,,,0,0,0,0,0,0,,Italia & Kampania,3,38.425,15.89985,https://pleiades.stoa.org/places/452379,56,
63,Neapolis,1,1,2,1,4.5,17,4,1.5,75,5,,5,0,0,2,2,1,0,,Italia & Kampania,3,40.839995,14.25287,https://pleiades.stoa.org/places/433014,14.8,
64,Pandosia,1.5,1,2,0,1,,,0,,6,,,0,0,0,0,0,0,,Italia & Kampania,3,39.308789,16.1942468,https://pleiades.stoa.org/places/456108,260.1,
65,Pithekoussai,1,1,2,0,2.75,,,1,,,,,1,0,0,0,0,0,,Italia & Kampania,3,40.7548833,13.88662975,https://pleiades.stoa.org/places/433026,93.7,
66,Poseidonia,1,1,1,0,4.87,22,4,4,375,6,5,6,0,1,0,0,1,0,,Italia & Kampania,3,40.42064875,15.00532475,https://pleiades.stoa.org/places/442733,93.7,
67,Pyxous,2,1,2,0,1.5,,,0,,6,,,0,0,0,0,1,0,,Italia & Kampania,3,40.083851,15.511849,https://pleiades.stoa.org/places/452411,28,
68,Rhegion,1,1,5,3,5.25,48,73,6,70,6,5,,2,1,0,2,1,0,1,Italia & Kampania,3,38.11070795,15.6470268,https://pleiades.stoa.org/places/452416,17.8,
69,Siris,1,1,1,0,4.5,0,1,4,42,6,,,0,0,0,0,1,0,,Italia & Kampania,3,40.149042,16.54137,https://pleiades.stoa.org/places/452450,304.4,
70,Sybaris,1,1,1,1,7.12,38,28,5,500,6,,,4,1,0,1,1,0,1,Italia & Kampania,3,39.590607,16.771002,https://pleiades.stoa.org/places/452458,97,
71,Taras,1,1,2,1,7.12,207,86,4,530,6,,6,1,1,1,2,1,0,1,Italia & Kampania,3,40.4709405,17.2371455,https://pleiades.stoa.org/places/442810,7,
72,Temesa,2,2,2,0,1.87,,,0,,6,,,0,0,0,0,0,0,,Italia & Kampania,3,39.036454,16.159633,https://pleiades.stoa.org/places/452469,247.1,
73,Terina,1.5,1,2,0,1.87,,,0,,5,4,,0,1,0,0,1,0,,Italia & Kampania,3,38.944865,16.238922,https://pleiades.stoa.org/places/452470,73.7,
74,Thourioi,1,1,2,5,6.12,38,68,3,,5,5,5,1,4,1,2,1,0,1,Italia & Kampania,3,39.715694,16.490886,https://pleiades.stoa.org/places/452457,10.6,
75,Adria,3,2,2,0,1.5,,,0,,,,,0,0,0,0,0,0,,Adriatic,4,45.08333333,12.08333333,,-2,
76,Ankon,1,2,3,0,1,,,0,,,,,0,0,0,0,1,0,,Adriatic,4,43.62038265,13.5153199,https://pleiades.stoa.org/places/413014,84,
77,Apollonia,1,1,2,1,3.12,19,14,5,110,5,,5,0,1,1,2,1,0,,Adriatic,4,40.7339195,19.462878,https://pleiades.stoa.org/places/481728,33.1,
78,Brentesion,3,2,2,0,0.75,,,4,,,,,0,0,0,0,0,0,,Adriatic,4,40.638663,17.9429115,https://pleiades.stoa.org/places/442509,17.4,
79,Epidamnos/Dyrrhachion,1,1,2,1,3,,,4,,5,4,,0,1,0,2,1,0,,Adriatic,4,41.3150226,19.4466300667,https://pleiades.stoa.org/places/481818,15.2,
80,Herakleia,1,1,3,0,0.5,,,0,,,4,,0,0,0,0,0,0,,Adriatic,4,,,,,
81,Issa,1,1,3,0,1.62,204,0,3,9.8,,4,,1,0,0,0,1,0,,Adriatic,4,43.0469391734,16.1573423462,https://pleiades.stoa.org/places/197329,172,
82,Lissos,3,2,3,0,0.75,,,0,,,,,0,0,0,0,1,0,,Adriatic,4,41.7829405,19.643916,https://pleiades.stoa.org/places/481896,2.4,
83,Melaina Korkyra,1,1,4,0,1.37,,,4,,,4,,0,0,0,0,1,0,,Adriatic,4,42.960475,17.135602,https://pleiades.stoa.org/places/197340,0,
84,Pharos,1,1,3,0,1.25,11,0,1,4,4,4,,0,0,0,0,1,0,,Adriatic,4,43.184286,16.601041,https://pleiades.stoa.org/places/197433,1.9,
85,Spina,1,2,2,0,1.25,,,0,,,,1,0,0,0,0,1,0,,Adriatic,4,44.697575,12.108186,https://pleiades.stoa.org/places/393498,-0.3,
86,Amantia,2,1,3,0,0.62,0,0,4,20,,,,0,0,0,0,1,0,,Epeiros,5,40.467944,19.61777,https://pleiades.stoa.org/places/481715,124.1,
87,Artichia,3,1,3,0,0.12,,,0,,,,,0,0,0,0,0,0,,Epeiros,5,,,,,
88,Batiai,1,1,2,0,0.62,0,0,1.5,10.1,,,,0,0,0,0,1,0,1,Epeiros,5,39.224419,20.827781,https://pleiades.stoa.org/places/530818,30.9,
89,Berenike,3,1,3,0,0.25,,,0,,,,,0,0,0,0,1,0,1,Epeiros,5,39.103467,20.642528,https://pleiades.stoa.org/places/530819,77,
90,Boucheta,1,1,2,0,0.75,0,1,1.5,3.5,,,,0,0,0,0,1,0,1,Epeiros,5,39.160816,20.850515,https://pleiades.stoa.org/places/530822,14.9,
91,Bouthroton,1,1,2,0,1.25,,,4,,,,,0,0,0,0,1,0,1,Epeiros,5,39.7458504667,20.0216612667,https://pleiades.stoa.org/places/530824,8,
92,Byllis,2,1,3,0,0.75,0,0,5,28,,,,0,0,0,0,1,0,1,Epeiros,5,40.5451505,19.7354265,https://pleiades.stoa.org/places/481777,373.5,
